business date,sedol,isin,figi,ticker,bbgid,name,offer rate,bid rate,last rate,crowding,short interest,shortinterestnotional,shortinterestpct,s3float,s3sipctfloat,indicativeavailability,s3utilization,daystocover10day,daystocover30day,daystocover90day,original si,close
24/05/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,-0.01,5614310,3.91E+09,0.0144,3.95E+08,0.0142,1.21E+08,0.11,1.441150824,1.204022508,1.204022508,6195144,704.2
25/05/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.27,-0.01,5433955,3.83E+09,0.014,3.95E+08,0.0138,1.22E+08,0.15,1.440381649,1.247526564,1.247526564,6090177,708.35
26/05/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5367814,3.80E+09,0.0138,3.95E+08,0.0136,1.22E+08,0.21,1.446621249,1.359068935,1.359068935,6105458,714.91
27/05/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0.01,5363462,3.83E+09,0.0138,3.95E+08,0.0136,1.22E+08,0.29,1.607122749,1.453717991,1.453717991,6161904,712.24
31/05/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.27,0,5292194,3.77E+09,0.0136,3.95E+08,0.0134,1.22E+08,0.27,1.776927847,1.539299266,1.539299266,6146527,722.79
01/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5199056,3.76E+09,0.0134,3.95E+08,0.0132,1.22E+08,0.27,1.811553117,1.596470423,1.596470423,6139148.5,719.44
02/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5203693,3.74E+09,0.0134,3.95E+08,0.0132,1.22E+08,0.2,1.778365475,1.694589531,1.694589531,5210219,728.24
03/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5214766,3.80E+09,0.0134,3.95E+08,0.0132,1.22E+08,0.18,1.745380559,1.770653572,1.770653572,5227345,725.54
06/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,-0.01,5152013,3.74E+09,0.0132,3.95E+08,0.0131,1.22E+08,0.18,1.697309975,1.729280075,1.729280075,5171328,726.73
07/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5149702,3.74E+09,0.0132,3.95E+08,0.0131,1.22E+08,0.17,1.611283391,1.740853987,1.740853987,5174427,723.74
08/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,5165286,3.74E+09,0.0133,3.95E+08,0.0131,1.22E+08,0.16,1.656195962,1.738050429,1.738050429,5195476,726.64
09/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5150551,3.74E+09,0.0132,3.95E+08,0.0131,1.22E+08,0.16,1.722102171,1.78167787,1.78167787,5185189,727.65
10/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.25,0,5145260,3.74E+09,0.0132,3.95E+08,0.013,1.22E+08,0.14,1.781424541,1.850671819,1.850671819,5184239,717.91
13/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5152031,3.70E+09,0.0132,3.95E+08,0.0131,1.22E+08,0.09,1.798762869,1.790071279,1.790071279,5197861,715.24
14/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.24,0,5129655,3.67E+09,0.0132,3.95E+08,0.013,1.22E+08,0.09,1.853101987,1.716511306,1.716511306,5182189,719.3
15/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5089756,3.66E+09,0.0131,3.95E+08,0.0129,1.22E+08,0.09,1.863814198,1.768947676,1.768947676,5147305,714.26
16/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5136091,3.67E+09,0.0132,3.95E+08,0.013,1.22E+08,0.11,1.882624338,1.820074184,1.820074184,5143942,717.51
17/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5134384,3.68E+09,0.0132,3.95E+08,0.013,1.22E+08,0.11,1.848696216,1.814878558,1.814878558,5132180,706.39
20/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5157632,3.64E+09,0.0132,3.95E+08,0.0131,1.22E+08,0.15,1.625492875,1.673415422,1.673415422,5151230,714.01
21/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5156095,3.68E+09,0.0132,3.95E+08,0.0131,1.22E+08,0.09,1.456422391,1.621752662,1.621752662,5147076,715.82
22/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5172421,3.70E+09,0.0133,3.95E+08,0.0131,1.22E+08,0.09,1.548694421,1.657911202,1.657911202,5161881,710.6
23/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.23,0,5221037,3.71E+09,0.0134,3.95E+08,0.0132,1.22E+08,0.25,1.629062252,1.671506884,1.671506884,5208888,722.08
24/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0.01,5332728,3.85E+09,0.0137,3.95E+08,0.0135,1.22E+08,0.47,1.698845822,1.672217386,1.672217386,5318568,698.96
27/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,-0.01,5318293,3.72E+09,0.0137,3.95E+08,0.0135,1.22E+08,0.5,1.407056696,1.473335836,1.473335836,5298701,691.36
28/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,5327599,3.68E+09,0.0137,3.95E+08,0.0135,1.22E+08,0.51,1.325456375,1.389973177,1.389973177,5304032,707.95
29/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.27,0.01,5381222,3.81E+09,0.0138,3.95E+08,0.0136,1.22E+08,0.43,1.337964424,1.350070235,1.350070235,5354782,715.6
30/06/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.24,0.02,5614107,4.02E+09,0.0144,3.95E+08,0.0142,1.21E+08,1.54,1.438422889,1.39586936,1.39586936,5585482,715.62
01/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,-0.03,5166751,3.70E+09,0.0133,3.95E+08,0.0131,1.22E+08,0.56,1.359596896,1.292443506,1.292443506,5315000,725.68
05/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.27,0,5171681,3.75E+09,0.0132,3.97E+08,0.013,1.22E+08,0.37,1.326728952,1.397779955,1.397779955,5150631,728.1
06/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,-0.01,5111386,3.72E+09,0.0131,3.97E+08,0.0129,1.22E+08,0.32,1.467521024,1.429617559,1.429617559,5072810,737.61
07/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,5141120,3.79E+09,0.0131,3.97E+08,0.013,1.22E+08,0.33,1.449002013,1.368985598,1.368985598,5074156,736.57
08/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.26,0,5131554,3.78E+09,0.0131,3.97E+08,0.0129,1.22E+08,0.34,1.618200727,1.341949018,1.341949018,5043356,745.81
11/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5147298,3.84E+09,0.0131,3.97E+08,0.013,1.22E+08,0.25,1.668855582,1.325127305,1.325127305,5034382,753.78
12/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5185730,3.91E+09,0.0132,3.97E+08,0.0131,1.22E+08,0.24,1.626645629,1.507192233,1.507192233,5049782,748.21
13/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,5207250,3.90E+09,0.0133,3.97E+08,0.0131,1.22E+08,0.28,1.448899326,1.511706088,1.511706088,5030765,742.63
14/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5274738,3.92E+09,0.0135,3.97E+08,0.0133,1.22E+08,0.33,1.436370657,1.526631124,1.526631124,5068394,741.2
15/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.26,0,5279819,3.91E+09,0.0135,3.97E+08,0.0133,1.22E+08,0.2,1.503346912,1.558760342,1.558760342,5056244,735.44
18/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5412829,3.98E+09,0.0138,3.97E+08,0.0136,1.22E+08,0.22,1.504278979,1.585566002,1.585566002,5065711.5,736.07
19/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5330552,3.92E+09,0.0136,3.97E+08,0.0134,1.22E+08,0.28,1.492596592,1.55988839,1.55988839,5401769,739.95
20/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.23,0,5254467,3.89E+09,0.0134,3.97E+08,0.0132,1.22E+08,0.28,1.555576575,1.547341527,1.547341527,5379111,745.72
21/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5162647,3.85E+09,0.0132,3.97E+08,0.013,1.22E+08,0.21,1.597180195,1.601624816,1.601624816,5340651,744.43
22/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5187488,3.86E+09,0.0132,3.97E+08,0.0131,1.22E+08,0.26,1.661284785,1.641345226,1.641345226,5421336,744.86
25/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0.01,5260893,3.92E+09,0.0134,3.97E+08,0.0133,1.22E+08,0.8,1.945356951,1.7275116,1.7275116,5549636,739.61
26/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5118870,3.79E+09,0.0131,3.97E+08,0.0129,1.22E+08,0.37,2.095059765,1.70984591,1.70984591,5472186,735.59
27/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,4996102,3.68E+09,0.0128,3.97E+08,0.0126,1.22E+08,0.36,2.034536737,1.861186486,1.861186486,5410386,736.67
28/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4942048,3.64E+09,0.0126,3.97E+08,0.0125,1.22E+08,0.33,1.966724397,1.929393926,1.929393926,5426541,752.61
29/07/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,4816312,3.62E+09,0.0123,3.96E+08,0.0121,1.22E+08,0.37,1.555824677,1.561627437,1.561627437,5484396,758.81
01/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4581413,3.48E+09,0.0117,3.96E+08,0.0116,1.22E+08,0.4,1.249807813,1.328050116,1.328050116,5462895,767.74
02/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0.01,4590370,3.52E+09,0.0117,3.97E+08,0.0116,1.22E+08,0.24,1.055461527,1.307031376,1.307031376,4624263,760.58
03/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4572699,3.48E+09,0.0116,3.97E+08,0.0115,1.22E+08,0.25,1.07780481,1.252552658,1.252552658,4640722,754.64
04/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,4525866,3.42E+09,0.0115,3.97E+08,0.0114,1.22E+08,0.35,1.087956404,1.194962632,1.194962632,4627813,760.77
05/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0.01,4538112,3.45E+09,0.0116,3.97E+08,0.0114,1.22E+08,0.32,1.074787546,1.171558625,1.171558625,4670163,765.98
08/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4514846,3.46E+09,0.0115,3.97E+08,0.0114,1.22E+08,0.21,1.063775455,1.152853403,1.152853403,4672513,766.56
09/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4494869,3.45E+09,0.0114,3.97E+08,0.0113,1.23E+08,0.14,1.447476487,1.168428936,1.168428936,4671350,768.31
10/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4483150,3.44E+09,0.0114,3.97E+08,0.0113,1.23E+08,0.16,1.530236781,1.185524863,1.185524863,4677401,768.56
11/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4449016,3.42E+09,0.0113,3.97E+08,0.0112,1.23E+08,0.15,1.609610887,1.218678781,1.218678781,4658464,771.24
12/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4388435,3.38E+09,0.0112,3.97E+08,0.0111,1.23E+08,0.17,1.708078668,1.419790133,1.419790133,4617014,772.56
15/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4383927,3.39E+09,0.0112,3.97E+08,0.011,1.23E+08,0.15,1.894336686,1.706119521,1.706119521,4627314,768.49
16/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4317961,3.32E+09,0.011,3.97E+08,0.0109,1.23E+08,0.13,2.319775757,1.781658244,1.781658244,4616736,764.04
17/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4361179,3.33E+09,0.0111,3.97E+08,0.011,1.23E+08,0.13,2.390102281,1.961234272,1.961234272,4347448,764.63
18/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,4389031,3.36E+09,0.0112,3.97E+08,0.0111,1.23E+08,0.14,2.394469246,2.136145329,2.136145329,4359116,764.46
19/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4404765,3.37E+09,0.0112,3.97E+08,0.0111,1.23E+08,0.14,2.492711049,2.33958513,2.33958513,4362366,757.31
22/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,4447451,3.37E+09,0.0113,3.97E+08,0.0112,1.23E+08,0.1,2.436357371,2.408457828,2.408457828,4384999,759.48
23/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4431501,3.37E+09,0.0113,3.97E+08,0.0112,1.23E+08,0.1,2.396373563,2.440394957,2.440394957,4354679,762.45
24/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,4463144,3.40E+09,0.0114,3.97E+08,0.0112,1.23E+08,0.1,2.475663784,2.506400015,2.506400015,4373279,757.25
25/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4457983,3.38E+09,0.0114,3.97E+08,0.0112,1.23E+08,0.09,2.482905869,2.483996051,2.483996051,4353192,759.22
26/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,4448408,3.38E+09,0.0113,3.97E+08,0.0112,1.23E+08,0.23,2.566099558,2.534695303,2.534695303,4329729,769
29/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,4509455,3.47E+09,0.0115,3.97E+08,0.0114,1.22E+08,0.3,2.398567175,2.403302035,2.403302035,4367013,771.29
30/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4553969,3.51E+09,0.0116,3.97E+08,0.0115,1.22E+08,0.23,2.366543991,2.416716639,2.416716639,4392712,767.58
31/08/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4562287,3.50E+09,0.0116,3.97E+08,0.0115,1.22E+08,0.24,2.409349823,2.407765479,2.407765479,4386403,769.16
01/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,4507828,3.47E+09,0.0115,3.97E+08,0.0113,1.22E+08,0.23,2.422128395,2.411778144,2.411778144,4372560,770.62
02/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,4561340,3.52E+09,0.0116,3.97E+08,0.0115,1.22E+08,0.23,2.43241629,2.397635028,2.397635028,4560889,772.44
06/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4609057,3.56E+09,0.0117,3.97E+08,0.0116,1.22E+08,0.23,2.354638744,2.443453492,2.443453492,4608057,788.87
07/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,4646265,3.66E+09,0.0118,3.97E+08,0.0117,1.22E+08,0.23,2.106296634,2.222729582,2.222729582,4644329,784.48
08/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4606175,3.61E+09,0.0117,3.97E+08,0.0116,1.22E+08,0.22,2.058956972,2.11254541,2.11254541,4603629,784.06
09/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4649768,3.65E+09,0.0118,3.97E+08,0.0117,1.22E+08,0.26,2.10098896,2.104890334,2.104890334,4646711,760.14
12/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,4776640,3.63E+09,0.0122,3.97E+08,0.012,1.22E+08,0.22,1.853451086,1.931932762,1.931932762,4772512,771.49
13/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4758139,3.67E+09,0.0121,3.97E+08,0.012,1.22E+08,0.21,1.529262768,1.897749091,1.897749091,4753226,761.01
14/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4780226,3.64E+09,0.0122,3.97E+08,0.012,1.22E+08,0.24,1.535881705,1.83917095,1.83917095,4774529,761.09
15/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4752135,3.62E+09,0.0121,3.97E+08,0.012,1.22E+08,0.22,1.568655962,1.772267487,1.772267487,4745801,769.69
16/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4514930,3.48E+09,0.0115,3.97E+08,0.0114,1.22E+08,0.23,1.48948896,1.599699684,1.599699684,4734848.5,778.52
19/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,4704178,3.66E+09,0.012,3.97E+08,0.0118,1.22E+08,0.38,1.445829842,1.473254429,1.473254429,4519080,775.1
20/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,4801562,3.72E+09,0.0122,3.97E+08,0.0121,1.22E+08,0.4,1.468840128,1.498336607,1.498336607,4539141,780.22
21/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,4844665,3.78E+09,0.0123,3.98E+08,0.0122,1.22E+08,0.22,1.573610945,1.600836722,1.600836722,4517041,789.74
22/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.02,5088049,4.02E+09,0.013,3.98E+08,0.0128,1.22E+08,0.77,1.677183243,1.665081887,1.665081887,4668918,804.7
23/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5124216,4.12E+09,0.013,3.98E+08,0.0129,1.22E+08,0.58,1.625206512,1.571568205,1.571568205,4567792,805.75
26/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.02,5052732,4.03E+09,0.0129,3.98E+08,0.0127,1.22E+08,0.26,1.652570287,1.645738117,1.645738117,4417092,799.16
27/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5122762,4.09E+09,0.013,3.98E+08,0.0129,1.22E+08,0.22,1.91662177,1.694673357,1.694673357,4397878,816.11
28/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0.01,5303091,4.33E+09,0.0135,3.98E+08,0.0133,1.22E+08,0.32,1.869500658,1.714491195,1.714491195,4449642,828.72
29/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0.02,5645605,4.68E+09,0.0144,3.98E+08,0.0142,1.21E+08,0.83,1.860279173,1.720107162,1.720107162,4643313,829.05
30/09/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5705734,4.73E+09,0.0145,3.98E+08,0.0143,1.21E+08,0.39,1.696648532,1.644305642,1.644305642,4537763,837.31
03/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5832031,4.88E+09,0.0149,3.99E+08,0.0146,1.21E+08,0.44,1.587111752,1.734106045,1.734106045,4553786.5,836.74
04/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,-0.01,5699305,4.77E+09,0.0145,3.99E+08,0.0143,1.21E+08,0.51,1.485784264,1.671175481,1.671175481,5704811,834.03
05/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0,5688314,4.74E+09,0.0144,3.99E+08,0.0142,1.21E+08,0.34,1.53349496,1.619830668,1.619830668,5699685,844.36
06/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0.01,5799905,4.90E+09,0.0147,4.00E+08,0.0145,1.21E+08,0.7,1.576344712,1.617052995,1.617052995,5818172,841.66
07/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5759894,4.85E+09,0.0146,4.00E+08,0.0144,1.21E+08,0.53,1.563737456,1.67087943,1.67087943,5783496,839.43
10/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0,5771387,4.84E+09,0.0147,4.00E+08,0.0144,1.21E+08,0.41,1.644624027,1.670689059,1.670689059,5799812,841.71
11/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.29,0,5767755,4.85E+09,0.0146,4.00E+08,0.0144,1.21E+08,0.41,2.145981694,1.710449875,1.710449875,5799812,831
12/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,0,5738022,4.77E+09,0.0146,4.00E+08,0.0144,1.21E+08,0.36,2.037403865,1.713391185,1.713391185,5777212,834.09
13/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,0.03,5971332,4.98E+09,0.0152,4.00E+08,0.0149,1.21E+08,1.41,2.162076869,1.89881902,1.89881902,6059162,829.28
14/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,-0.01,5884154,4.88E+09,0.0149,4.00E+08,0.0147,1.21E+08,1.4,2.099914635,1.986765597,1.986765597,5978130,822.96
17/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.28,-0.01,5776003,4.75E+09,0.0147,4.00E+08,0.0145,1.21E+08,1.4,2.056776034,2.04924537,2.04924537,5905214,812.95
18/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,-0.01,5638168,4.58E+09,0.0143,3.99E+08,0.0141,1.21E+08,1.12,1.961279963,1.959191105,1.959191105,5676403,817.65
19/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.32,0,5605040,4.58E+09,0.0142,3.99E+08,0.014,1.21E+08,1.05,1.985496943,1.977768,1.977768,5671853,817.69
20/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,-0.01,5529360,4.52E+09,0.014,3.99E+08,0.0138,1.21E+08,1.08,2.024327693,2.050806546,2.050806546,5619953,810.32
21/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.33,-0.01,5380548,4.36E+09,0.0137,3.99E+08,0.0135,1.22E+08,1.01,1.857246164,1.961568833,1.961568833,5506992,818.99
24/10/2016,2000019,US0231351067,BBG000BVPV84,AMZN,AMZN US,AMAZON.COM INC,0.33,0.08,0.3,0.01,5382079,4.41E+09,0.0137,3.99E+08,0.0135,1.22E+08,1.02,1.923778113,1.93623575,1.93623575,5540292,838.09
